FECHA_CREACION;CARRERA;NIVEL_1;NIVEL_2;NIVEL_3;NIVEL_4
26-07-2023 13:05;INGENIERÍA EN CONECTIVIDAD Y REDES;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 13:05;GASTRONOMÍA INTERNACIONAL;Académico;Gestión académica;Calificaciones;Resuelto
26-07-2023 13:04;INGENIERÍA EN CONECTIVIDAD Y REDES;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
26-07-2023 13:04;INGENIERÍA EN INFORMÁTICA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 13:03;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 13:03;INGENIERÍA EN INFORMÁTICA;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 13:03;TURISMO Y HOTELERÍA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 13:03;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 13:02;TOURISM AND HOSPITALITY;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 13:01;AUDITORÍA - Vespertino;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
26-07-2023 13:01;TOURISM AND HOSPITALITY;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 13:01;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 13:01;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 13:00;ECOTURISMO;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Derivación G-Desk
26-07-2023 13:00;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:59;TÉCNICO EN GESTIÓN DE PERSONAS;Académico;Admisión especial interna ;Cambio de carrera;Resuelto
26-07-2023 12:59;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:59;INGENIERÍA EN MARKETING DIGITAL;Académico;Documentos o archivos;Horario;Resuelto
26-07-2023 12:58;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:57;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:57;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 12:57;INGENIERÍA EN INFORMÁTICA;Académico;Información o convalidación;Portafolio;Resuelto
26-07-2023 12:57;INGENIERÍA EN MARKETING DIGITAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:57;ECOTURISMO;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:56;INGENIERÍA EN MARKETING DIGITAL;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 12:56;GASTRONOMÍA INTERNACIONAL;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 12:56;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:55;ECOTURISMO;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:55;ECOTURISMO;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:55;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Derivación G-Desk
26-07-2023 12:55;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:55;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:54;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Tecnología;Gestión de cuentas;Cuenta alumno inicio;Resuelto
26-07-2023 12:54;INGENIERÍA EN INFORMÁTICA;Académico;Información o convalidación;Asignaturas;Resuelto
26-07-2023 12:53;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 12:52;INGENIERÍA EN GESTIÓN LOGÍSTICA;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:52;TURISMO Y HOTELERÍA;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:52;INGENIERÍA EN COMERCIO EXTERIOR;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:52;GASTRONOMÍA INTERNACIONAL;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 12:51;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:51;GASTRONOMÍA INTERNACIONAL;Tecnología;Plataformas Alumnos;SAP NetWork IA;Derivación G-Desk
26-07-2023 12:51;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:51;INGENIERÍA EN GESTIÓN LOGÍSTICA;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:51;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:50;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 12:50;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Gestión de cuentas;Cuenta alumno inicio;Resuelto
26-07-2023 12:50;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 12:50;TURISMO Y HOTELERÍA;Académico;Contacto coordinador de carrera;Programa de estudios;Resuelto
26-07-2023 12:49;INGENIERÍA EN GESTIÓN LOGÍSTICA;Tecnología;Plataformas Alumnos;SAP NetWork IA;Derivación G-Desk
26-07-2023 12:49;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:48;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:48;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:47;INGENIERÍA EN INFORMÁTICA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Derivación G-Desk
26-07-2023 12:47;GASTRONOMÍA INTERNACIONAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:47;TURISMO Y HOTELERÍA;Académico;Documentos o archivos;Horario;Resuelto
26-07-2023 12:47;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 12:46;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:46;TÉCNICO EN ADMINISTRACIÓN;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:45;TURISMO Y HOTELERÍA;Inscripción de asign;Oferta académica;Tope de horario;Resolución en Sede
26-07-2023 12:45;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Derivación G-Desk
26-07-2023 12:44;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 12:44;AUDITORÍA - Vespertino;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:44;INGENIERÍA EN MARKETING;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 12:43;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:43;TOURISM AND HOSPITALITY;Financiamiento;Gratuidad;Estado del beneficio;Resuelto
26-07-2023 12:42;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:42;INGENIERÍA EN CONECTIVIDAD Y REDES;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:42;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:42;INGENIERÍA EN MARKETING DIGITAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Transferencia asistida TI
26-07-2023 12:41;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 12:41;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:41;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:41;TOURISM AND HOSPITALITY;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:41;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:39;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:39;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:38;INGENIERÍA EN GESTIÓN LOGÍSTICA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 12:38;ADMINISTRACIÓN DE REDES Y TELECOMUNICACIONES;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 12:38;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:37;TURISMO Y HOTELERÍA;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:36;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:36;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Oferta académica;Tope de horario;Resuelto
26-07-2023 12:36;INGENIERÍA EN ADMINISTRACIÓN;Gestión de abandono ;Fuera de alcance;Abandono del llamado;Resuelto
26-07-2023 12:36;TOURISM AND HOSPITALITY;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 12:35;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Académico;Documentos o archivos;Horario;Resuelto
26-07-2023 12:34;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:34;INGENIERÍA EN INFORMÁTICA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Derivación G-Desk
26-07-2023 12:34;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno inicio;Resuelto
26-07-2023 12:34;AUDITORÍA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:34;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:34;INGENIERÍA EN INFORMÁTICA;Académico;Interrupción del semestre;Suspensión;Resuelto
26-07-2023 12:33;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:32;TURISMO Y HOTELERÍA;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:31;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Derivación G-Desk
26-07-2023 12:31;INGENIERÍA EN INFORMÁTICA;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 12:31;GASTRONOMÍA INTERNACIONAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 12:31;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 12:31;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 12:31;TOURISM AND HOSPITALITY;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:31;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:31;GASTRONOMÍA INTERNACIONAL;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 12:30;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Bloqueos;Bloqueo académico;Resuelto
26-07-2023 12:30;INGENIERÍA EN GESTIÓN LOGÍSTICA;Tecnología;Gestión de cuentas;Cuenta alumno inicio;Transferencia asistida TI
26-07-2023 12:29;TOURISM AND HOSPITALITY;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:29;ECOTURISMO;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 12:29;INGENIERÍA EN COMERCIO EXTERIOR;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:29;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:28;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:28;GASTRONOMÍA INTERNACIONAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:28;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Tecnología;Plataformas Alumnos;Gestión prácticas;Resuelto
26-07-2023 12:28;INGENIERÍA EN MARKETING DIGITAL;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 12:28;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN GESTIÓN DE PERSONAS;Académico;Información o convalidación;Asignaturas;Resuelto
26-07-2023 12:27;ECOTURISMO;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 12:27;INGENIERÍA EN INFORMÁTICA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:27;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:26;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:26;INGENIERÍA EN INFORMÁTICA;Académico;Información o convalidación;Prácticas;Resuelto
26-07-2023 12:26;TOURISM AND HOSPITALITY;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:25;INGENIERÍA EN COMERCIO EXTERIOR;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:25;INGENIERÍA EN MARKETING DIGITAL;Académico;Admisión especial interna ;Cambio de carrera;Resuelto
26-07-2023 12:25;INGENIERÍA EN INFORMÁTICA;Tecnología;Plataformas Alumnos;SAP NetWork IA;Derivación G-Desk
26-07-2023 12:25;GASTRONOMÍA INTERNACIONAL;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:25;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:25;INGENIERÍA EN GESTIÓN LOGÍSTICA;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:24;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:24;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:24;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:24;GASTRONOMÍA INTERNACIONAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:24;INGENIERÍA EN CONECTIVIDAD Y REDES;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:24;TURISMO Y HOTELERÍA;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 12:24;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:23;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:23;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:23;INGENIERÍA EN GESTIÓN LOGÍSTICA;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:22;INGENIERÍA EN ADMINISTRACIÓN;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:22;INGENIERÍA EN CONECTIVIDAD Y REDES;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:22;INGENIERÍA EN COMERCIO EXTERIOR;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:22;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:21;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:21;INGENIERÍA EN COMERCIO EXTERIOR;Académico;Gestión académica;Contacto coordinador de carrera;Resuelto
26-07-2023 12:21;ECOTURISMO;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 12:21;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:21;ECOTURISMO;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:20;TOURISM AND HOSPITALITY;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:20;INGENIERÍA EN CONECTIVIDAD Y REDES;Tecnología;Plataformas Alumnos;SAP NetWork IA;Transferencia asistida TI
26-07-2023 12:20;INGENIERÍA EN INFORMÁTICA;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:19;INGENIERÍA EN INFORMÁTICA;Tecnología;Plataformas Alumnos;SAP NetWork IA;Resuelto
26-07-2023 12:19;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 12:19;TURISMO Y HOTELERÍA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:19;TOURISM AND HOSPITALITY;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:19;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Oferta académica;Asignatura no disponible;Resuelto
26-07-2023 12:18;GASTRONOMÍA INTERNACIONAL;Académico;Admisión especial interna ;Cambio de jornada;Resuelto
26-07-2023 12:17;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN MARKETING;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:17;TURISMO Y HOTELERÍA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:17;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:17;GASTRONOMÍA INTERNACIONAL;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:17;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
26-07-2023 12:16;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:16;TOURISM AND HOSPITALITY;Tecnología;Gestión de cuentas;Cuenta alumno continuidad;Resuelto
26-07-2023 12:16;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Tecnología;Plataformas Alumnos;Portal Vivo Duoc Web;Resuelto
26-07-2023 12:15;GASTRONOMÍA INTERNACIONAL;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:14;INGENIERÍA EN ADMINISTRACIÓN;Inscripción de asign;Información del proceso;Ventana de inscripción;Resuelto
26-07-2023 12:13;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Modificación de carga;Resuelto
26-07-2023 12:13;INGENIERÍA EN ADMINISTRACIÓN MENCIÓN FINANZAS;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:13;INGENIERÍA EN COMERCIO EXTERIOR;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 12:12;INGENIERÍA EN COMERCIO EXTERIOR;Inscripción de asign;Bloqueos;Bloqueo académico;Resuelto
26-07-2023 12:12;INGENIERÍA EN INFRAESTRUCTURA Y PLATAFORMAS TECNOLÓGICAS;Tecnología;Gestión de cuentas;Cuenta alumno inicio;Resuelto
26-07-2023 12:11;TURISMO Y HOTELERÍA;Información general;Información general;Servicios y otros;Resuelto
26-07-2023 12:11;INGENIERÍA EN MARKETING DIGITAL;Fuera de alcance;Fuera de alcance;Fuera de alcance;Resuelto
26-07-2023 12:11;INGENIERÍA EN INFORMÁTICA;Financiamiento;Pagos y Deudas;Pago en línea;Resuelto
26-07-2023 12:11;INGENIERÍA EN INFORMÁTICA;Inscripción de asign;Información del proceso;Uso plataforma IA;Resuelto
